Img,Name,Location,Rating
"https://images.static-collegedunia.com/public/college_data/images/appImage/1515222034AppNew.jpg?tr=w-305,h-145,c-force","RAJIV GANDHI INSTITUTE OF PETROLEUM TECHNOLOGY - [RGIPT], RAE BARELI","RAE BARELI, UTTAR PRADESH",8.6 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/15284_dxadada.png?tr=w-305,h-145,c-force","SRI VENKATESWARA COLLEGE OF ENGINEERING - [SVCE], TIRUPATI","TIRUPATI, ANDHRA PRADESH",8.3 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/15452_TSEC_New.jpg?tr=w-305,h-145,c-force","THADOMAL SHAHANI ENGINEERING COLLEGE - [TSEC], MUMBAI","MUMBAI, MAHARASHTRA",7.4 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/24590_VEC_NEW.jpg?tr=w-305,h-145,c-force","VELAMMAL ENGINEERING COLLEGE - [VEC], CHENNAI","CHENNAI, TAMIL NADU",7.5 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/25656_AISECT_APP.jpg?tr=w-305,h-145,c-force","RABINDRANATH TAGORE UNIVERSITY - [RNTU], BHOPAL","BHOPAL, MADHYA PRADESH",7.7 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/25964_1.jpg?tr=w-305,h-145,c-force","NOIDA INTERNATIONAL UNIVERSITY - [NIU], GREATER NOIDA","GREATER NOIDA, UTTAR PRADESH",6.8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/28219_NITNAGALAND.jpg?tr=w-305,h-145,c-force","NATIONAL INSTITUTE OF TECHNOLOGY - [NIT], DIMAPUR","DIMAPUR, NAGALAND",7 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/45650_CIT_New.jpg?tr=w-305,h-145,c-force","CENTRAL INSTITUTE OF TECHNOLOGY - [CIT], KOKRAJHAR","KOKRAJHAR, ASSAM",7 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/45849_VITT_APP.jpg?tr=w-305,h-145,c-force","VIDYALANKAR INSTITUTE OF TECHNOLOGY - [VIT], MUMBAI","MUMBAI, MAHARASHTRA",8.4 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1502880341homeimg1.jpg?tr=w-305,h-145,c-force","APJ ABDUL KALAM TECHNOLOGICAL UNIVERSITY, THIRUVANANTHAPURAM","THIRUVANANTHAPURAM, KERALA",7.8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/55787_2w-001.jpg?tr=w-305,h-145,c-force","INDIAN INSTITUTE OF INFORMATION TECHNOLOGY VADODARA - [IIIT-V], GANDHI NAGAR","GANDHI NAGAR, GUJARAT",7.8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/57205_cover%201.jpg?tr=w-305,h-145,c-force","GRAPHIC ERA HILL UNIVERSITY - [GEHU], DEHRADUN","DEHRADUN, UTTARAKHAND",8.1 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/57446_Capture.jpg?tr=w-305,h-145,c-force","UNIVERSITY OF ENGINEERING AND MANAGEMENT - [UEM], KOLKATA","KOLKATA, WEST BENGAL",8.1 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/57974_D1.jpg?tr=w-305,h-145,c-force","INDIAN INSTITUTE OF INFORMATION TECHNOLOGY - [IIIT], NAGPUR","NAGPUR, MAHARASHTRA",6.9 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1496211966AppNew.jpg?tr=w-305,h-145,c-force","ORIENTAL UNIVERSITY - [OU], INDORE","INDORE, MADHYA PRADESH",7.2 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1497596588banner24.jpgqedq.jpg?tr=w-305,h-145,c-force","BUNDELKHAND UNIVERSITY, INSTITUTE OF ENGINEERING AND TECHNOLOGY, JHANSI","JHANSI, UTTAR PRADESH",8.7 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/15095281861472129788aaaaaa.jpg?tr=w-305,h-145,c-force","AMITY UNIVERSITY, GWALIOR","GWALIOR, MADHYA PRADESH",8.6 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1488272151banimg4Copy.jpg?tr=w-305,h-145,c-force","GSFC UNIVERSITY, VADODARA","VADODARA, GUJARAT",8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1493797309Capture..jpg?tr=w-305,h-145,c-force","AISECT UNIVERSITY, HAZARIBAGH","HAZARIBAGH, JHARKHAND",9.9 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1542634927IILMGurgaonCampus.jpg?tr=w-305,h-145,c-force","IILM UNIVERSITY, GURGAON","GURGAON, HARYANA",8.3 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/13462_FISAT_NEW.jpg?tr=w-305,h-145,c-force","FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY - [FISAT], ERNAKULAM","ERNAKULAM, KERALA",8.2 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/13522_GCET_NEW.jpg?tr=w-305,h-145,c-force","GALGOTIAS COLLEGE OF ENGINEERING AND TECHNOLOGY - [GCET], GREATER NOIDA","GREATER NOIDA, UTTAR PRADESH",7.8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/13557_GAT_New.jpg?tr=w-305,h-145,c-force","GLOBAL ACADEMY OF TECHNOLOGY - [GAT], BANGALORE","BANGALORE, KARNATAKA",7.8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1579601241Annotation2020011810190D.jpg?tr=w-305,h-145,c-force","HKBK COLLEGE OF ENGINEERING - [HKBKCE], BANGALORE","BANGALORE, KARNATAKA",6.7 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/15276_13.jpg?tr=w-305,h-145,c-force","SRI VASAVI ENGINEERING COLLEGE - [SVEC], TADEPALLIGUDEM","TADEPALLIGUDEM, ANDHRA PRADESH",7.9 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/19131_VILLENG_APP.jpg?tr=w-305,h-145,c-force","SRM VALLIAMMAI ENGINEERING COLLEGE -[VEC], KANCHIPURAM","KANCHIPURAM, TAMIL NADU",7.8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/25387_NITARUNACHAL_APP.jpg?tr=w-305,h-145,c-force","NATIONAL INSTITUTE OF TECHNOLOGY - [NIT], PAPUM PARE","PAPUM PARE, ARUNACHAL PRADESH",7.7 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/15030365911447917040UKANEW.jpg?tr=w-305,h-145,c-force","UKA TARSADIA UNIVERSITY, BARDOLI","BARDOLI, GUJARAT",8.1 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/25655_AKS_NEW.jpg?tr=w-305,h-145,c-force","AKS UNIVERSITY - [AKSU], SATNA","SATNA, MADHYA PRADESH",7.2 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/25923_BBDU_APP.jpg?tr=w-305,h-145,c-force","BABU BANARASI DAS UNIVERSITY - [BBDU], LUCKNOW","LUCKNOW, UTTAR PRADESH",7.4 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/28298_NITMZ_NEW.jpg?tr=w-305,h-145,c-force","NATIONAL INSTITUTE OF TECHNOLOGY - [NIT], AIZAWL","AIZAWL, MIZORAM",5.5 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1594969568Cover.jpg?tr=w-305,h-145,c-force","JIS COLLEGE OF ENGINEERING - [JISCE], KOLKATA","KOLKATA, WEST BENGAL",7.9 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/55781_banner1-001.jpg?tr=w-305,h-145,c-force","INDIAN INSTITUTE OF INFORMATION TECHNOLOGY - [IIITD], DHARWAD","DHARWAD, KARNATAKA",7.4 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/55788_kjiujyh-001.jpg?tr=w-305,h-145,c-force","INDIAN INSTITUTE OF INFORMATION TECHNOLOGY - [IIIT-K], KOTA","KOTA, RAJASTHAN",7.5 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/_klkl-001.jpg?tr=w-305,h-145,c-force","INDIAN INSTITUTE OF INFORMATION TECHNOLOGY SRI CITY - [IIIT], SRI CITY","SRI CITY, ANDHRA PRADESH",7 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/_front-001.jpg?tr=w-305,h-145,c-force","INDIAN INSTITUTE OF INFORMATION TECHNOLOGY - [IIIT], UNA","UNA, HIMACHAL PRADESH",7.6 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/_adminbuildingnitap.jpg?tr=w-305,h-145,c-force","NATIONAL INSTITUTE OF TECHNOLOGY - [NITAP], TADEPALLIGUDEM","TADEPALLIGUDEM, ANDHRA PRADESH",7.1 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/_1111111.jpg?tr=w-305,h-145,c-force","AMITY UNIVERSITY, RAIPUR","RAIPUR, CHHATTISGARH",8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/_12.jpg?tr=w-305,h-145,c-force","RAJIV GANDHI UNIVERSITY OF KNOWLEDGE TECHNOLOGIES -[RGUKT], NUZVID","NUZVID, ANDHRA PRADESH",8.3 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/57972_54.jpg?tr=w-305,h-145,c-force","INDIAN INSTITUTE OF INFORMATION TECHNOLOGY - [IIIT], RANCHI","RANCHI, JHARKHAND",8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/25668_itm.png?tr=w-305,h-145,c-force","ITM UNIVERSITY, GWALIOR","GWALIOR, MADHYA PRADESH",7.6 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1589963358campus.jpg?tr=w-305,h-145,c-force","JAGANNATH UNIVERSITY, JAIPUR","JAIPUR, RAJASTHAN",7.3 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/28262_UIET_NEW.jpg?tr=w-305,h-145,c-force","UNIVERSITY INSTITUTE OF ENGINEERING AND TECHNOLOGY -[UIET], CHANDIGARH","CHANDIGARH, CHANDIGARH",7.4 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1585717823RBUSlider.jpg?tr=w-305,h-145,c-force","RAYAT BAHRA UNIVERSITY, MOHALI","MOHALI, PUNJAB",7.7 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/25634_YENEPOYA_APP.jpg?tr=w-305,h-145,c-force","YENEPOYA UNIVERSITY, MANGALORE","MANGALORE, KARNATAKA",7.7 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/25744_1445430130NEHU_New.jpg?tr=w-305,h-145,c-force","NORTH-EASTERN HILL UNIVERSITY - [NEHU], SHILLONG","SHILLONG, MEGHALAYA",7.9 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/25394_TADBU_APP.jpg?tr=w-305,h-145,c-force","ASSAM DON BOSCO UNIVERSITY - [ADBU], GUWAHATI","GUWAHATI, ASSAM",7.9 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1595333731Cover.jpeg?tr=w-305,h-145,c-force","AURO UNIVERSITY, SURAT","SURAT, GUJARAT",8.4 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/25779_DAVU_NEW.jpg?tr=w-305,h-145,c-force","DAV UNIVERSITY, JALANDHAR","JALANDHAR, PUNJAB",7.8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/15064966471447674068ICFAINEW.jpg?tr=w-305,h-145,c-force","ICFAI UNIVERSITY, WEST TRIPURA","WEST TRIPURA, TRIPURA",8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1496989771AppNew.jpg?tr=w-305,h-145,c-force","STAREX UNIVERSITY, GURGAON","GURGAON, HARYANA",8.8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1500614716Capture.png?tr=w-305,h-145,c-force","TANTIA UNIVERSITY, SRIGANGANAGAR","SRIGANGANAGAR, RAJASTHAN",8.6 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/12900_aSSAM_NEW.jpg?tr=w-305,h-145,c-force","ASSAM ENGINEERING COLLEGE - [AEC], GUWAHATI","GUWAHATI, ASSAM",7.5 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/12904_ACE_New.jpg?tr=w-305,h-145,c-force","ATHARVA COLLEGE OF ENGINEERING, MUMBAI","MUMBAI, MAHARASHTRA",8.1 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/14930375281446554590bhaglapurnew.jpg?tr=w-305,h-145,c-force","BHAGALPUR COLLEGE OF ENGINEERING - [BCE], BHAGALPUR","BHAGALPUR, BIHAR",7.5 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/13358_1470725104cover%20image.jpg?tr=w-305,h-145,c-force","DON BOSCO INSTITUTE OF TECHNOLOGY - [DBIT], MUMBAI","MUMBAI, MAHARASHTRA",8.1 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/13588_govt%20en%20logo.jpg?tr=w-305,h-145,c-force","GOVERNMENT COLLEGE OF ENGINEERING - [GECA], AURANGABAD","AURANGABAD, MAHARASHTRA",7.6 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/13636_123.jpg?tr=w-305,h-145,c-force","GNIOT GROUP OF INSTITUTIONS - [GNIOT], GREATER NOIDA","GREATER NOIDA, UTTAR PRADESH",6.4 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1522667396Jepp.jpg?tr=w-305,h-145,c-force","JEPPIAAR ENGINEERING COLLEGE, CHENNAI","CHENNAI, TAMIL NADU",7.5 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/13966_KGEC_New.jpg?tr=w-305,h-145,c-force","KALYANI GOVERNMENT ENGINEERING COLLEGE - [KGEC], NADIA","NADIA, WEST BENGAL",7.7 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/13985_KARPAGAM_APP.jpg?tr=w-305,h-145,c-force","KARPAGAM COLLEGE OF ENGINEERING - [KCE], COIMBATORE","COIMBATORE, TAMIL NADU",8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/14962174791443707268KIETNew.jpg?tr=w-305,h-145,c-force","KIET GROUP OF INSTITUTIONS - [KIET], GHAZIABAD","GHAZIABAD, UTTAR PRADESH",8.1 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/14064_LGCE_APP.jpg?tr=w-305,h-145,c-force","L.D. COLLEGE OF ENGINEERING - [LDCE], AHMEDABAD","AHMEDABAD, GUJARAT",8.2 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/14553_cover1.jpg?tr=w-305,h-145,c-force","PES COLLEGE OF ENGINEERING - [PESCOE], AURANGABAD","AURANGABAD, MAHARASHTRA",7.2 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/14691_Untitled.jpg?tr=w-305,h-145,c-force","RAGHU ENGINEERING COLLEGE - [REC], VISAKHAPATNAM","VISAKHAPATNAM, ANDHRA PRADESH",8.1 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/15135_SIT_New.jpg?tr=w-305,h-145,c-force","SILICON INSTITUTE OF TECHNOLOGY - [SIT], BHUBANESWAR","BHUBANESWAR, ORISSA",7.7 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/15409_SITPUNE_NEW.jpg?tr=w-305,h-145,c-force","SYMBIOSIS INSTITUTE OF TECHNOLOGY - [SIT], PUNE","PUNE, MAHARASHTRA",8.3 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/15450_Untitled.jpg?tr=w-305,h-145,c-force","TPCT’S TERNA ENGINEERING COLLEGE - [TEC], NAVI MUMBAI","NAVI MUMBAI, MAHARASHTRA",7.5 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/15528_VESIT.jpg?tr=w-305,h-145,c-force","VIVEKANAND EDUCATION SOCIETY INSTITUTE OF TECHNOLOGY - [VESIT], MUMBAI","MUMBAI, MAHARASHTRA",8.1 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/16601_IICT_New.jpg?tr=w-305,h-145,c-force","INDIAN INSTITUTE OF CHEMICAL TECHNOLOGY - [IICT], HYDERABAD","HYDERABAD, TELANGANA",7.7 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/16918_simg5641bede35060.jpg?tr=w-305,h-145,c-force","SREENIDHI INSTITUTE OF SCIENCE AND TECHNOLOGY - [SNIST], HYDERABAD","HYDERABAD, TELANGANA",7.5 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/24320_PAAVAI_APP.jpg?tr=w-305,h-145,c-force","PAAVAI ENGINEERING COLLEGE (AUTONOMOUS), NAMAKKAL","NAMAKKAL, TAMIL NADU",6.7 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/25462_KRMU_APP.jpg?tr=w-305,h-145,c-force","KR MANGALAM UNIVERSITY, GURGAON","GURGAON, HARYANA",7.6 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1587025880Cover.jpeg?tr=w-305,h-145,c-force","RK UNIVERSITY - [RKU], RAJKOT","RAJKOT, GUJARAT",8.5 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/25548_3.jpg?tr=w-305,h-145,c-force","BADDI UNIVERSITY OF EMERGING SCIENCES AND TECHNOLOGIES - [BUEST], BADDI","BADDI, HIMACHAL PRADESH",7.2 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1593067485BUILDINGPHOTO2020.jpg?tr=w-305,h-145,c-force","SAI NATH UNIVERSITY, RANCHI","RANCHI, JHARKHAND",6.8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1549272400SMS88882.jpg?tr=w-305,h-145,c-force","GITAM, BANGALORE","BANGALORE, KARNATAKA",7.3 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/14951963585BL.jpg?tr=w-305,h-145,c-force","PACIFIC UNIVERSITY, UDAIPUR","UDAIPUR, RAJASTHAN",7.7 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/25990_ICFAI_APP.jpg?tr=w-305,h-145,c-force","ICFAI UNIVERSITY, DEHRADUN","DEHRADUN, UTTARAKHAND",7.8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1584288761image4.jpg?tr=w-305,h-145,c-force","KCG COLLEGE OF TECHNOLOGY, CHENNAI","CHENNAI, TAMIL NADU",7.7 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1493615792123.jpg?tr=w-305,h-145,c-force","BIRLA INSTITUTE OF TECHNOLOGY - [BIT], PATNA","PATNA, BIHAR",7.2 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/14857579134.jpg?tr=w-305,h-145,c-force","INDIAN INSTITUTE OF INFORMATION TECHNOLOGY - [IIITK], KALYANI","KALYANI, WEST BENGAL",6.6 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/55791_MANHIK-001.jpg?tr=w-305,h-145,c-force","INDIAN INSTITUTE OF INFORMATION TECHNOLOGY DESIGN AND MANUFACTURING - [IIITDM], KURNOOL","KURNOOL, ANDHRA PRADESH",7.4 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1542176342GITAMHyderabad.png?tr=w-305,h-145,c-force","GITAM, HYDERABAD","HYDERABAD, TELANGANA",7.5 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1607013025Cover.jpg?tr=w-305,h-145,c-force","MEDI-CAPS UNIVERSITY, INDORE","INDORE, MADHYA PRADESH",7.3 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/57061_1.jpg?tr=w-305,h-145,c-force","INSTITUTE OF INFRASTRUCTURE TECHNOLOGY RESEARCH AND MANAGEMENT - [IITRAM], AHMEDABAD","AHMEDABAD, GUJARAT",7.6 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1604916369Cover.jpg?tr=w-305,h-145,c-force","GNA UNIVERSITY, PHAGWARA","PHAGWARA, PUNJAB",7.7 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1550320727MEC.png?tr=w-305,h-145,c-force","MAHINDRA UNIVERSITY, HYDERABAD","HYDERABAD, TELANGANA",8.8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/151426811920171225.png?tr=w-305,h-145,c-force","THE NEOTIA UNIVERSITY - [TNU], KOLKATA","KOLKATA, WEST BENGAL",8.2 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/57713_cvr.png?tr=w-305,h-145,c-force","CENTRE FOR DEVELOPMENT OF ADVANCED COMPUTING - [CDAC], NOIDA","NOIDA, UTTAR PRADESH",8.3 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/148500215957975ap.jpg?tr=w-305,h-145,c-force","INDIAN INSTITUTE OF INFORMATION TECHNOLOGY [IIIT], KOTTAYAM","KOTTAYAM, KERALA",8.3 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1498131055cvr.png?tr=w-305,h-145,c-force","INTERNATIONAL INSTITUTE OF INFORMATION TECHNOLOGY - [IIIT] NAYA RAIPUR, RAIPUR","RAIPUR, CHHATTISGARH",8.1 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1504522275cvr.png?tr=w-305,h-145,c-force","INDIAN INSTITUTE OF INFORMATION TECHNOLOGY - [IIIT], SURAT","SURAT, GUJARAT",7.6 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1583228569cover.jpg?tr=w-305,h-145,c-force","INTERNATIONAL SCHOOL OF ENGINEERING - [INSOFE], MUMBAI","MUMBAI, MAHARASHTRA",8.6 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/28581_SIT_New.jpg?tr=w-305,h-145,c-force","SILICON INSTITUTE OF TECHNOLOGY - [SIT], SAMBALPUR","SAMBALPUR, ORISSA",7.7 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1487832316xavieruniversitybhubaneswarbuzz.jpg?tr=w-305,h-145,c-force","XAVIER UNIVERSITY - [XUB], BHUBANESWAR","BHUBANESWAR, ORISSA",8.2 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1583128481cvrumain.jpg?tr=w-305,h-145,c-force","DR. C.V. RAMAN UNIVERSITY - [CVRU], BILASPUR","BILASPUR, CHHATTISGARH",7 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1609587473Infra.png?tr=w-305,h-145,c-force","JAGRAN LAKECITY UNIVERSITY - [JLU], BHOPAL","BHOPAL, MADHYA PRADESH",8 / 10
"https://images.static-collegedunia.com/public/college_data/images/placeholder_300X223.png?tr=w-305,h-145,c-force","MAHARISHI MARKANDESHWAR - [MMU], SOLAN","SOLAN, HIMACHAL PRADESH",8.9 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/57418_cvr.png?tr=w-305,h-145,c-force","MOTHERHOOD UNIVERSITY, ROORKEE","ROORKEE, UTTARAKHAND",8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/12672_ACSCE_New.jpg?tr=w-305,h-145,c-force","ACS COLLEGE OF ENGINEERING - [ACSCE], BANGALORE","BANGALORE, KARNATAKA",7.5 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/12727_ACE_NEW.jpg?tr=w-305,h-145,c-force","ADHIYAMAAN COLLEGE OF ENGINEERING, HOSUR","HOSUR, TAMIL NADU",7.7 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1499925698mb02.jpg?tr=w-305,h-145,c-force","AJAY KUMAR GARG ENGINEERING COLLEGE - [AKGEC], GHAZIABAD","GHAZIABAD, UTTAR PRADESH",7.7 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1577784568download.jpg?tr=w-305,h-145,c-force","ATRIA INSTITUTE OF TECHNOLOGY, BANGALORE","BANGALORE, KARNATAKA",6.7 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1495449034build.jpg?tr=w-305,h-145,c-force","BHUBANESWAR ENGINEERING COLLEGE - [BEC], BHUBANESWAR","BHUBANESWAR, ORISSA",7.5 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/13241_CEB.jpg?tr=w-305,h-145,c-force","COLLEGE OF ENGINEERING - [COEB], BHUBANESWAR","BHUBANESWAR, ORISSA",6.6 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1560333290EntranceGateOfGCECampus.png?tr=w-305,h-145,c-force","GAYA COLLEGE OF ENGINEERING, GAYA","GAYA, BIHAR",7.1 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/13597_GCOE.png?tr=w-305,h-145,c-force","GOVERNMENT COLLEGE OF ENGINEERING - [GCOEA], AMRAVATI","AMRAVATI, MAHARASHTRA",7.2 / 10
